snapshot_month,lecturer_id,lecturer_name,faculty_code,faculty_name,scopus_author_id,publication_count_total,citation_count_total,h_index,publication_delta_month,citation_delta_month,api_status,notes
2025-10,SCOPUS_57220830037,"Dr. FACHRIZAL AFANDI, S.Psi., SH., MH.",FH,FH,57220830037,5,8,2,0,0,IMPORTED,
2025-11,SCOPUS_57220830037,"Dr. FACHRIZAL AFANDI, S.Psi., SH., MH.",FH,FH,57220830037,5,10,2,0,2,IMPORTED,
2025-12,SCOPUS_57220830037,"Dr. FACHRIZAL AFANDI, S.Psi., SH., MH.",FH,FH,57220830037,5,12,2,0,2,IMPORTED,
2026-01,SCOPUS_57220830037,"Dr. FACHRIZAL AFANDI, S.Psi., SH., MH.",FH,FH,57220830037,5,13,2,0,1,IMPORTED,
2026-02,SCOPUS_57220830037,"Dr. FACHRIZAL AFANDI, S.Psi., SH., MH.",FH,FH,57220830037,5,14,2,0,1,IMPORTED,
2026-03,SCOPUS_57220830037,"Dr. FACHRIZAL AFANDI, S.Psi., SH., MH.",FH,FH,57220830037,6,14,2,1,0,IMPORTED,
2025-04,SCOPUS_57220943993,"ARI IRAWAN, S.E., M.M.",FIA,FIA,57220943993,2,13,1,,,IMPORTED,
2025-05,SCOPUS_57220943993,"ARI IRAWAN, S.E., M.M.",FIA,FIA,57220943993,2,13,1,0,0,IMPORTED,
2025-06,SCOPUS_57220943993,"ARI IRAWAN, S.E., M.M.",FIA,FIA,57220943993,2,13,1,0,0,IMPORTED,
2025-07,SCOPUS_57220943993,"ARI IRAWAN, S.E., M.M.",FIA,FIA,57220943993,2,13,1,0,0,IMPORTED,
2025-08,SCOPUS_57220943993,"ARI IRAWAN, S.E., M.M.",FIA,FIA,57220943993,2,13,1,0,0,IMPORTED,
2025-09,SCOPUS_57220943993,"ARI IRAWAN, S.E., M.M.",FIA,FIA,57220943993,2,13,1,0,0,IMPORTED,
2025-10,SCOPUS_57220943993,"ARI IRAWAN, S.E., M.M.",FIA,FIA,57220943993,2,15,2,0,2,IMPORTED,
2025-11,SCOPUS_57220943993,"ARI IRAWAN, S.E., M.M.",FIA,FIA,57220943993,2,15,2,0,0,IMPORTED,
2025-12,SCOPUS_57220943993,"ARI IRAWAN, S.E., M.M.",FIA,FIA,57220943993,2,15,2,0,0,IMPORTED,
2026-01,SCOPUS_57220943993,"ARI IRAWAN, S.E., M.M.",FIA,FIA,57220943993,2,16,2,0,1,IMPORTED,
2026-02,SCOPUS_57220943993,"ARI IRAWAN, S.E., M.M.",FIA,FIA,57220943993,3,17,2,1,1,IMPORTED,
2026-03,SCOPUS_57220943993,"ARI IRAWAN, S.E., M.M.",FIA,FIA,57220943993,3,18,2,0,1,IMPORTED,
2025-04,SCOPUS_57220954565,"Prof. Dr. SONY SUKMAWAN, S.Pd., M.Pd.",FIB,FIB,57220954565,7,17,3,,,IMPORTED,
2025-05,SCOPUS_57220954565,"Prof. Dr. SONY SUKMAWAN, S.Pd., M.Pd.",FIB,FIB,57220954565,7,17,3,0,0,IMPORTED,
2025-06,SCOPUS_57220954565,"Prof. Dr. SONY SUKMAWAN, S.Pd., M.Pd.",FIB,FIB,57220954565,7,17,3,0,0,IMPORTED,
2025-07,SCOPUS_57220954565,"Prof. Dr. SONY SUKMAWAN, S.Pd., M.Pd.",FIB,FIB,57220954565,7,18,3,0,1,IMPORTED,
2025-08,SCOPUS_57220954565,"Prof. Dr. SONY SUKMAWAN, S.Pd., M.Pd.",FIB,FIB,57220954565,7,19,3,0,1,IMPORTED,
2025-09,SCOPUS_57220954565,"Prof. Dr. SONY SUKMAWAN, S.Pd., M.Pd.",FIB,FIB,57220954565,7,19,3,0,0,IMPORTED,
2025-10,SCOPUS_57220954565,"Prof. Dr. SONY SUKMAWAN, S.Pd., M.Pd.",FIB,FIB,57220954565,7,19,3,0,0,IMPORTED,
2025-11,SCOPUS_57220954565,"Prof. Dr. SONY SUKMAWAN, S.Pd., M.Pd.",FIB,FIB,57220954565,7,19,3,0,0,IMPORTED,
2025-12,SCOPUS_57220954565,"Prof. Dr. SONY SUKMAWAN, S.Pd., M.Pd.",FIB,FIB,57220954565,8,19,3,1,0,IMPORTED,
2026-01,SCOPUS_57220954565,"Prof. Dr. SONY SUKMAWAN, S.Pd., M.Pd.",FIB,FIB,57220954565,8,19,3,0,0,IMPORTED,
2026-02,SCOPUS_57220954565,"Prof. Dr. SONY SUKMAWAN, S.Pd., M.Pd.",FIB,FIB,57220954565,8,20,3,0,1,IMPORTED,
2026-03,SCOPUS_57220954565,"Prof. Dr. SONY SUKMAWAN, S.Pd., M.Pd.",FIB,FIB,57220954565,8,20,3,0,0,IMPORTED,
2025-04,SCOPUS_57221114740,"Bd. HERDHIKA AYU RETNO KUSUMASARI, S.Keb., M.Keb.",FK,FK,57221114740,3,3,1,,,IMPORTED,
2025-05,SCOPUS_57221114740,"Bd. HERDHIKA AYU RETNO KUSUMASARI, S.Keb., M.Keb.",FK,FK,57221114740,5,1,0,2,-2,IMPORTED,
2025-06,SCOPUS_57221114740,"Bd. HERDHIKA AYU RETNO KUSUMASARI, S.Keb., M.Keb.",FK,FK,57221114740,5,3,1,0,2,IMPORTED,
2025-07,SCOPUS_57221114740,"Bd. HERDHIKA AYU RETNO KUSUMASARI, S.Keb., M.Keb.",FK,FK,57221114740,5,3,1,0,0,IMPORTED,
2025-08,SCOPUS_57221114740,"Bd. HERDHIKA AYU RETNO KUSUMASARI, S.Keb., M.Keb.",FK,FK,57221114740,5,4,1,0,1,IMPORTED,
2025-09,SCOPUS_57221114740,"Bd. HERDHIKA AYU RETNO KUSUMASARI, S.Keb., M.Keb.",FK,FK,57221114740,5,4,1,0,0,IMPORTED,
2025-10,SCOPUS_57221114740,"Bd. HERDHIKA AYU RETNO KUSUMASARI, S.Keb., M.Keb.",FK,FK,57221114740,5,4,1,0,0,IMPORTED,
2025-11,SCOPUS_57221114740,"Bd. HERDHIKA AYU RETNO KUSUMASARI, S.Keb., M.Keb.",FK,FK,57221114740,5,4,1,0,0,IMPORTED,
2025-12,SCOPUS_57221114740,"Bd. HERDHIKA AYU RETNO KUSUMASARI, S.Keb., M.Keb.",FK,FK,57221114740,5,4,1,0,0,IMPORTED,
2026-01,SCOPUS_57221114740,"Bd. HERDHIKA AYU RETNO KUSUMASARI, S.Keb., M.Keb.",FK,FK,57221114740,5,6,1,0,2,IMPORTED,
2026-02,SCOPUS_57221114740,"Bd. HERDHIKA AYU RETNO KUSUMASARI, S.Keb., M.Keb.",FK,FK,57221114740,5,6,1,0,0,IMPORTED,
2026-03,SCOPUS_57221114740,"Bd. HERDHIKA AYU RETNO KUSUMASARI, S.Keb., M.Keb.",FK,FK,57221114740,5,6,1,0,0,IMPORTED,
2025-04,SCOPUS_57221169358,"Dr. IRMA SARITA RAHMAWATI, STP., M.P.",FIKES,FIKES,57221169358,4,15,1,,,IMPORTED,
2025-05,SCOPUS_57221169358,"Dr. IRMA SARITA RAHMAWATI, STP., M.P.",FIKES,FIKES,57221169358,4,15,1,0,0,IMPORTED,
2025-06,SCOPUS_57221169358,"Dr. IRMA SARITA RAHMAWATI, STP., M.P.",FIKES,FIKES,57221169358,5,17,1,1,2,IMPORTED,
2025-07,SCOPUS_57221169358,"Dr. IRMA SARITA RAHMAWATI, STP., M.P.",FIKES,FIKES,57221169358,5,17,1,0,0,IMPORTED,
2025-08,SCOPUS_57221169358,"Dr. IRMA SARITA RAHMAWATI, STP., M.P.",FIKES,FIKES,57221169358,5,17,1,0,0,IMPORTED,
2025-09,SCOPUS_57221169358,"Dr. IRMA SARITA RAHMAWATI, STP., M.P.",FIKES,FIKES,57221169358,5,17,1,0,0,IMPORTED,
2025-10,SCOPUS_57221169358,"Dr. IRMA SARITA RAHMAWATI, STP., M.P.",FIKES,FIKES,57221169358,6,18,1,1,1,IMPORTED,
2025-11,SCOPUS_57221169358,"Dr. IRMA SARITA RAHMAWATI, STP., M.P.",FIKES,FIKES,57221169358,6,18,1,0,0,IMPORTED,
2025-12,SCOPUS_57221169358,"Dr. IRMA SARITA RAHMAWATI, STP., M.P.",FIKES,FIKES,57221169358,6,19,1,0,1,IMPORTED,
2026-01,SCOPUS_57221169358,"Dr. IRMA SARITA RAHMAWATI, STP., M.P.",FIKES,FIKES,57221169358,6,19,1,0,0,IMPORTED,
2026-02,SCOPUS_57221169358,"Dr. IRMA SARITA RAHMAWATI, STP., M.P.",FIKES,FIKES,57221169358,6,19,1,0,0,IMPORTED,
2026-03,SCOPUS_57221169358,"Dr. IRMA SARITA RAHMAWATI, STP., M.P.",FIKES,FIKES,57221169358,6,21,2,0,2,IMPORTED,
2025-04,SCOPUS_57221227648,"dr. DOMY PRADANA PUTRA, S.Ked., Sp.OT.",FK,FK,57221227648,6,11,2,,,IMPORTED,
2025-05,SCOPUS_57221227648,"dr. DOMY PRADANA PUTRA, S.Ked., Sp.OT.",FK,FK,57221227648,6,11,2,0,0,IMPORTED,
2025-06,SCOPUS_57221227648,"dr. DOMY PRADANA PUTRA, S.Ked., Sp.OT.",FK,FK,57221227648,6,11,2,0,0,IMPORTED,
2025-07,SCOPUS_57221227648,"dr. DOMY PRADANA PUTRA, S.Ked., Sp.OT.",FK,FK,57221227648,6,11,2,0,0,IMPORTED,
2025-08,SCOPUS_57221227648,"dr. DOMY PRADANA PUTRA, S.Ked., Sp.OT.",FK,FK,57221227648,7,13,2,1,2,IMPORTED,
2025-09,SCOPUS_57221227648,"dr. DOMY PRADANA PUTRA, S.Ked., Sp.OT.",FK,FK,57221227648,7,13,2,0,0,IMPORTED,
2025-10,SCOPUS_57221227648,"dr. DOMY PRADANA PUTRA, S.Ked., Sp.OT.",FK,FK,57221227648,7,15,2,0,2,IMPORTED,
2025-11,SCOPUS_57221227648,"dr. DOMY PRADANA PUTRA, S.Ked., Sp.OT.",FK,FK,57221227648,7,15,2,0,0,IMPORTED,
2025-12,SCOPUS_57221227648,"dr. DOMY PRADANA PUTRA, S.Ked., Sp.OT.",FK,FK,57221227648,7,15,2,0,0,IMPORTED,
2026-01,SCOPUS_57221227648,"dr. DOMY PRADANA PUTRA, S.Ked., Sp.OT.",FK,FK,57221227648,7,16,2,0,1,IMPORTED,
2026-02,SCOPUS_57221227648,"dr. DOMY PRADANA PUTRA, S.Ked., Sp.OT.",FK,FK,57221227648,7,16,2,0,0,IMPORTED,
2026-03,SCOPUS_57221227648,"dr. DOMY PRADANA PUTRA, S.Ked., Sp.OT.",FK,FK,57221227648,7,16,2,0,0,IMPORTED,
2025-04,SCOPUS_57221367468,"CACIK RUT DAMAYANTI, S.Sos., M.Prof.Acc., DBA.",FIA,FIA,57221367468,10,47,3,,,IMPORTED,
2025-05,SCOPUS_57221367468,"CACIK RUT DAMAYANTI, S.Sos., M.Prof.Acc., DBA.",FIA,FIA,57221367468,10,48,3,0,1,IMPORTED,
2025-06,SCOPUS_57221367468,"CACIK RUT DAMAYANTI, S.Sos., M.Prof.Acc., DBA.",FIA,FIA,57221367468,10,49,3,0,1,IMPORTED,
2025-07,SCOPUS_57221367468,"CACIK RUT DAMAYANTI, S.Sos., M.Prof.Acc., DBA.",FIA,FIA,57221367468,10,50,3,0,1,IMPORTED,
2025-08,SCOPUS_57221367468,"CACIK RUT DAMAYANTI, S.Sos., M.Prof.Acc., DBA.",FIA,FIA,57221367468,10,53,3,0,3,IMPORTED,
2025-09,SCOPUS_57221367468,"CACIK RUT DAMAYANTI, S.Sos., M.Prof.Acc., DBA.",FIA,FIA,57221367468,10,54,3,0,1,IMPORTED,
2025-10,SCOPUS_57221367468,"CACIK RUT DAMAYANTI, S.Sos., M.Prof.Acc., DBA.",FIA,FIA,57221367468,11,54,3,1,0,IMPORTED,
2025-11,SCOPUS_57221367468,"CACIK RUT DAMAYANTI, S.Sos., M.Prof.Acc., DBA.",FIA,FIA,57221367468,11,57,3,0,3,IMPORTED,
2025-12,SCOPUS_57221367468,"CACIK RUT DAMAYANTI, S.Sos., M.Prof.Acc., DBA.",FIA,FIA,57221367468,11,61,3,0,4,IMPORTED,
2026-01,SCOPUS_57221367468,"CACIK RUT DAMAYANTI, S.Sos., M.Prof.Acc., DBA.",FIA,FIA,57221367468,12,67,4,1,6,IMPORTED,
2026-02,SCOPUS_57221367468,"CACIK RUT DAMAYANTI, S.Sos., M.Prof.Acc., DBA.",FIA,FIA,57221367468,13,69,4,1,2,IMPORTED,
2026-03,SCOPUS_57221367468,"CACIK RUT DAMAYANTI, S.Sos., M.Prof.Acc., DBA.",FIA,FIA,57221367468,13,71,4,0,2,IMPORTED,
2025-04,SCOPUS_57221390183,"YUDI ARIMBA WANI, S.KM., M.P.H.",FIKES,FIKES,57221390183,2,9,2,,,IMPORTED,
2025-05,SCOPUS_57221390183,"YUDI ARIMBA WANI, S.KM., M.P.H.",FIKES,FIKES,57221390183,2,9,2,0,0,IMPORTED,
2025-06,SCOPUS_57221390183,"YUDI ARIMBA WANI, S.KM., M.P.H.",FIKES,FIKES,57221390183,5,10,2,3,1,IMPORTED,
2025-07,SCOPUS_57221390183,"YUDI ARIMBA WANI, S.KM., M.P.H.",FIKES,FIKES,57221390183,5,10,2,0,0,IMPORTED,
2025-08,SCOPUS_57221390183,"YUDI ARIMBA WANI, S.KM., M.P.H.",FIKES,FIKES,57221390183,5,10,2,0,0,IMPORTED,
2025-09,SCOPUS_57221390183,"YUDI ARIMBA WANI, S.KM., M.P.H.",FIKES,FIKES,57221390183,5,10,2,0,0,IMPORTED,
2025-10,SCOPUS_57221390183,"YUDI ARIMBA WANI, S.KM., M.P.H.",FIKES,FIKES,57221390183,5,10,2,0,0,IMPORTED,
2025-11,SCOPUS_57221390183,"YUDI ARIMBA WANI, S.KM., M.P.H.",FIKES,FIKES,57221390183,5,10,2,0,0,IMPORTED,
2025-12,SCOPUS_57221390183,"YUDI ARIMBA WANI, S.KM., M.P.H.",FIKES,FIKES,57221390183,5,10,2,0,0,IMPORTED,
2026-01,SCOPUS_57221390183,"YUDI ARIMBA WANI, S.KM., M.P.H.",FIKES,FIKES,57221390183,5,10,2,0,0,IMPORTED,
2026-02,SCOPUS_57221390183,"YUDI ARIMBA WANI, S.KM., M.P.H.",FIKES,FIKES,57221390183,5,10,2,0,0,IMPORTED,
2026-03,SCOPUS_57221390183,"YUDI ARIMBA WANI, S.KM., M.P.H.",FIKES,FIKES,57221390183,5,10,2,0,0,IMPORTED,
2025-04,SCOPUS_57221395878,"Ir. SATRIO HADI WIJOYO, S.Si., S.Pd., M.Kom.",FILKOM,FILKOM,57221395878,2,2,1,,,IMPORTED,
2025-05,SCOPUS_57221395878,"Ir. SATRIO HADI WIJOYO, S.Si., S.Pd., M.Kom.",FILKOM,FILKOM,57221395878,2,2,1,0,0,IMPORTED,
2025-06,SCOPUS_57221395878,"Ir. SATRIO HADI WIJOYO, S.Si., S.Pd., M.Kom.",FILKOM,FILKOM,57221395878,2,2,1,0,0,IMPORTED,
2025-07,SCOPUS_57221395878,"Ir. SATRIO HADI WIJOYO, S.Si., S.Pd., M.Kom.",FILKOM,FILKOM,57221395878,2,2,1,0,0,IMPORTED,
2025-08,SCOPUS_57221395878,"Ir. SATRIO HADI WIJOYO, S.Si., S.Pd., M.Kom.",FILKOM,FILKOM,57221395878,4,2,1,2,0,IMPORTED,
2025-09,SCOPUS_57221395878,"Ir. SATRIO HADI WIJOYO, S.Si., S.Pd., M.Kom.",FILKOM,FILKOM,57221395878,4,2,1,0,0,IMPORTED,
2025-10,SCOPUS_57221395878,"Ir. SATRIO HADI WIJOYO, S.Si., S.Pd., M.Kom.",FILKOM,FILKOM,57221395878,4,2,1,0,0,IMPORTED,
2025-11,SCOPUS_57221395878,"Ir. SATRIO HADI WIJOYO, S.Si., S.Pd., M.Kom.",FILKOM,FILKOM,57221395878,4,2,1,0,0,IMPORTED,
2025-12,SCOPUS_57221395878,"Ir. SATRIO HADI WIJOYO, S.Si., S.Pd., M.Kom.",FILKOM,FILKOM,57221395878,4,2,1,0,0,IMPORTED,
2026-01,SCOPUS_57221395878,"Ir. SATRIO HADI WIJOYO, S.Si., S.Pd., M.Kom.",FILKOM,FILKOM,57221395878,4,2,1,0,0,IMPORTED,
2026-02,SCOPUS_57221395878,"Ir. SATRIO HADI WIJOYO, S.Si., S.Pd., M.Kom.",FILKOM,FILKOM,57221395878,4,2,1,0,0,IMPORTED,
2026-03,SCOPUS_57221395878,"Ir. SATRIO HADI WIJOYO, S.Si., S.Pd., M.Kom.",FILKOM,FILKOM,57221395878,4,2,1,0,0,IMPORTED,
2026-01,SCOPUS_57221399836,"NUR KAMILAH SA'DIYAH, S.Stat., M.Stat.",FMIPA,FMIPA,57221399836,1,0,0,,,IMPORTED,
2026-02,SCOPUS_57221399836,"NUR KAMILAH SA'DIYAH, S.Stat., M.Stat.",FMIPA,FMIPA,57221399836,1,0,0,0,0,IMPORTED,
2026-03,SCOPUS_57221399836,"NUR KAMILAH SA'DIYAH, S.Stat., M.Stat.",FMIPA,FMIPA,57221399836,1,0,0,0,0,IMPORTED,
2025-04,SCOPUS_57221565255,"AWANG TRI SATRIA, S.Pt., M.E.",FAPET,FAPET,57221565255,8,6,2,,,IMPORTED,
2025-05,SCOPUS_57221565255,"AWANG TRI SATRIA, S.Pt., M.E.",FAPET,FAPET,57221565255,8,8,2,0,2,IMPORTED,
2025-06,SCOPUS_57221565255,"AWANG TRI SATRIA, S.Pt., M.E.",FAPET,FAPET,57221565255,8,9,2,0,1,IMPORTED,
2025-07,SCOPUS_57221565255,"AWANG TRI SATRIA, S.Pt., M.E.",FAPET,FAPET,57221565255,8,11,2,0,2,IMPORTED,
2025-08,SCOPUS_57221565255,"AWANG TRI SATRIA, S.Pt., M.E.",FAPET,FAPET,57221565255,8,11,2,0,0,IMPORTED,
2025-09,SCOPUS_57221565255,"AWANG TRI SATRIA, S.Pt., M.E.",FAPET,FAPET,57221565255,8,11,2,0,0,IMPORTED,
2025-10,SCOPUS_57221565255,"AWANG TRI SATRIA, S.Pt., M.E.",FAPET,FAPET,57221565255,9,11,2,1,0,IMPORTED,
2025-11,SCOPUS_57221565255,"AWANG TRI SATRIA, S.Pt., M.E.",FAPET,FAPET,57221565255,9,12,2,0,1,IMPORTED,
2025-12,SCOPUS_57221565255,"AWANG TRI SATRIA, S.Pt., M.E.",FAPET,FAPET,57221565255,9,13,3,0,1,IMPORTED,
2026-01,SCOPUS_57221565255,"AWANG TRI SATRIA, S.Pt., M.E.",FAPET,FAPET,57221565255,9,13,3,0,0,IMPORTED,
2026-02,SCOPUS_57221565255,"AWANG TRI SATRIA, S.Pt., M.E.",FAPET,FAPET,57221565255,10,13,3,1,0,IMPORTED,
2026-03,SCOPUS_57221565255,"AWANG TRI SATRIA, S.Pt., M.E.",FAPET,FAPET,57221565255,10,14,3,0,1,IMPORTED,
2025-04,SCOPUS_57221629660,"Dr. drh. MIRA FATMAWATI, M.Si.",FKH,FKH,57221629660,11,25,3,,,IMPORTED,
2025-05,SCOPUS_57221629660,"Dr. drh. MIRA FATMAWATI, M.Si.",FKH,FKH,57221629660,11,27,3,0,2,IMPORTED,
2025-06,SCOPUS_57221629660,"Dr. drh. MIRA FATMAWATI, M.Si.",FKH,FKH,57221629660,11,28,3,0,1,IMPORTED,
2025-07,SCOPUS_57221629660,"Dr. drh. MIRA FATMAWATI, M.Si.",FKH,FKH,57221629660,11,28,3,0,0,IMPORTED,
2025-08,SCOPUS_57221629660,"Dr. drh. MIRA FATMAWATI, M.Si.",FKH,FKH,57221629660,11,28,3,0,0,IMPORTED,
2025-09,SCOPUS_57221629660,"Dr. drh. MIRA FATMAWATI, M.Si.",FKH,FKH,57221629660,11,29,3,0,1,IMPORTED,
2025-10,SCOPUS_57221629660,"Dr. drh. MIRA FATMAWATI, M.Si.",FKH,FKH,57221629660,11,29,3,0,0,IMPORTED,
2025-11,SCOPUS_57221629660,"Dr. drh. MIRA FATMAWATI, M.Si.",FKH,FKH,57221629660,11,30,3,0,1,IMPORTED,
2025-12,SCOPUS_57221629660,"Dr. drh. MIRA FATMAWATI, M.Si.",FKH,FKH,57221629660,11,32,3,0,2,IMPORTED,
2026-01,SCOPUS_57221629660,"Dr. drh. MIRA FATMAWATI, M.Si.",FKH,FKH,57221629660,11,34,3,0,2,IMPORTED,
2026-02,SCOPUS_57221629660,"Dr. drh. MIRA FATMAWATI, M.Si.",FKH,FKH,57221629660,11,36,4,0,2,IMPORTED,
2026-03,SCOPUS_57221629660,"Dr. drh. MIRA FATMAWATI, M.Si.",FKH,FKH,57221629660,11,37,4,0,1,IMPORTED,
2025-04,SCOPUS_57221630684,"dr. RAHMAD, Sp.KFR(K).",FK,FK,57221630684,4,5,1,,,IMPORTED,
2025-05,SCOPUS_57221630684,"dr. RAHMAD, Sp.KFR(K).",FK,FK,57221630684,4,5,1,0,0,IMPORTED,
2025-06,SCOPUS_57221630684,"dr. RAHMAD, Sp.KFR(K).",FK,FK,57221630684,4,6,1,0,1,IMPORTED,
2025-07,SCOPUS_57221630684,"dr. RAHMAD, Sp.KFR(K).",FK,FK,57221630684,4,6,1,0,0,IMPORTED,
2025-08,SCOPUS_57221630684,"dr. RAHMAD, Sp.KFR(K).",FK,FK,57221630684,4,7,1,0,1,IMPORTED,
2025-09,SCOPUS_57221630684,"dr. RAHMAD, Sp.KFR(K).",FK,FK,57221630684,4,7,1,0,0,IMPORTED,
2025-10,SCOPUS_57221630684,"dr. RAHMAD, Sp.KFR(K).",FK,FK,57221630684,4,7,1,0,0,IMPORTED,
2025-11,SCOPUS_57221630684,"dr. RAHMAD, Sp.KFR(K).",FK,FK,57221630684,4,7,1,0,0,IMPORTED,
2025-12,SCOPUS_57221630684,"dr. RAHMAD, Sp.KFR(K).",FK,FK,57221630684,4,7,1,0,0,IMPORTED,
2026-01,SCOPUS_57221630684,"dr. RAHMAD, Sp.KFR(K).",FK,FK,57221630684,5,7,1,1,0,IMPORTED,
2026-02,SCOPUS_57221630684,"dr. RAHMAD, Sp.KFR(K).",FK,FK,57221630684,8,9,2,3,2,IMPORTED,
2026-03,SCOPUS_57221630684,"dr. RAHMAD, Sp.KFR(K).",FK,FK,57221630684,8,11,2,0,2,IMPORTED,
2025-04,SCOPUS_57221640941,"FATMAWATI, S.Sn., MSn.",FIB,FIB,57221640941,1,17,2,,,IMPORTED,
2025-04,SCOPUS_57221640941,"FATMAWATI, S.Sn., MSn.",FIB,FIB,57221640941,0,17,2,-1,0,IMPORTED,
2025-05,SCOPUS_57221640941,"FATMAWATI, S.Sn., MSn.",FIB,FIB,57221640941,0,17,2,0,0,IMPORTED,
2025-05,SCOPUS_57221640941,"FATMAWATI, S.Sn., MSn.",FIB,FIB,57221640941,0,17,2,0,0,IMPORTED,
2025-06,SCOPUS_57221640941,"FATMAWATI, S.Sn., MSn.",FIB,FIB,57221640941,0,17,2,0,0,IMPORTED,
2025-06,SCOPUS_57221640941,"FATMAWATI, S.Sn., MSn.",FIB,FIB,57221640941,0,17,2,0,0,IMPORTED,
2025-07,SCOPUS_57221640941,"FATMAWATI, S.Sn., MSn.",FIB,FIB,57221640941,0,17,2,0,0,IMPORTED,
2025-07,SCOPUS_57221640941,"FATMAWATI, S.Sn., MSn.",FIB,FIB,57221640941,0,17,2,0,0,IMPORTED,
2025-08,SCOPUS_57221640941,"FATMAWATI, S.Sn., MSn.",FIB,FIB,57221640941,0,17,2,0,0,IMPORTED,
2025-08,SCOPUS_57221640941,"FATMAWATI, S.Sn., MSn.",FIB,FIB,57221640941,0,17,2,0,0,IMPORTED,
2025-09,SCOPUS_57221640941,"FATMAWATI, S.Sn., MSn.",FIB,FIB,57221640941,1,17,2,1,0,IMPORTED,
2025-09,SCOPUS_57221640941,"FATMAWATI, S.Sn., MSn.",FIB,FIB,57221640941,1,17,2,0,0,IMPORTED,
2025-10,SCOPUS_57221640941,"FATMAWATI, S.Sn., MSn.",FIB,FIB,57221640941,1,17,2,0,0,IMPORTED,
2025-10,SCOPUS_57221640941,"FATMAWATI, S.Sn., MSn.",FIB,FIB,57221640941,1,17,2,0,0,IMPORTED,
2025-11,SCOPUS_57221640941,"FATMAWATI, S.Sn., MSn.",FIB,FIB,57221640941,1,17,2,0,0,IMPORTED,
2025-11,SCOPUS_57221640941,"FATMAWATI, S.Sn., MSn.",FIB,FIB,57221640941,1,17,2,0,0,IMPORTED,
2025-12,SCOPUS_57221640941,"FATMAWATI, S.Sn., MSn.",FIB,FIB,57221640941,1,18,2,0,1,IMPORTED,
2025-12,SCOPUS_57221640941,"FATMAWATI, S.Sn., MSn.",FIB,FIB,57221640941,1,18,2,0,0,IMPORTED,
2026-01,SCOPUS_57221640941,"FATMAWATI, S.Sn., MSn.",FIB,FIB,57221640941,3,18,2,2,0,IMPORTED,
2026-01,SCOPUS_57221640941,"FATMAWATI, S.Sn., MSn.",FIB,FIB,57221640941,3,18,2,0,0,IMPORTED,
2026-02,SCOPUS_57221640941,"FATMAWATI, S.Sn., MSn.",FIB,FIB,57221640941,3,18,2,0,0,IMPORTED,
2026-02,SCOPUS_57221640941,"FATMAWATI, S.Sn., MSn.",FIB,FIB,57221640941,3,18,2,0,0,IMPORTED,
2026-03,SCOPUS_57221640941,"FATMAWATI, S.Sn., MSn.",FIB,FIB,57221640941,3,18,2,0,0,IMPORTED,
2026-03,SCOPUS_57221640941,"FATMAWATI, S.Sn., MSn.",FIB,FIB,57221640941,3,18,2,0,0,IMPORTED,
2025-04,SCOPUS_57221649018,"drg. DIWYA NUGRAHINI HAPSARI, Sp.Pros.",FKG,FKG,57221649018,5,12,2,,,IMPORTED,
2025-05,SCOPUS_57221649018,"drg. DIWYA NUGRAHINI HAPSARI, Sp.Pros.",FKG,FKG,57221649018,5,14,2,0,2,IMPORTED,
2025-06,SCOPUS_57221649018,"drg. DIWYA NUGRAHINI HAPSARI, Sp.Pros.",FKG,FKG,57221649018,5,14,2,0,0,IMPORTED,
2025-07,SCOPUS_57221649018,"drg. DIWYA NUGRAHINI HAPSARI, Sp.Pros.",FKG,FKG,57221649018,5,14,2,0,0,IMPORTED,
2025-08,SCOPUS_57221649018,"drg. DIWYA NUGRAHINI HAPSARI, Sp.Pros.",FKG,FKG,57221649018,5,14,2,0,0,IMPORTED,
2025-09,SCOPUS_57221649018,"drg. DIWYA NUGRAHINI HAPSARI, Sp.Pros.",FKG,FKG,57221649018,5,14,2,0,0,IMPORTED,
2025-10,SCOPUS_57221649018,"drg. DIWYA NUGRAHINI HAPSARI, Sp.Pros.",FKG,FKG,57221649018,5,15,2,0,1,IMPORTED,
2025-11,SCOPUS_57221649018,"drg. DIWYA NUGRAHINI HAPSARI, Sp.Pros.",FKG,FKG,57221649018,5,15,2,0,0,IMPORTED,
2025-12,SCOPUS_57221649018,"drg. DIWYA NUGRAHINI HAPSARI, Sp.Pros.",FKG,FKG,57221649018,5,16,2,0,1,IMPORTED,
2026-01,SCOPUS_57221649018,"drg. DIWYA NUGRAHINI HAPSARI, Sp.Pros.",FKG,FKG,57221649018,5,16,2,0,0,IMPORTED,
2026-02,SCOPUS_57221649018,"drg. DIWYA NUGRAHINI HAPSARI, Sp.Pros.",FKG,FKG,57221649018,5,16,2,0,0,IMPORTED,
2026-03,SCOPUS_57221649018,"drg. DIWYA NUGRAHINI HAPSARI, Sp.Pros.",FKG,FKG,57221649018,5,16,2,0,0,IMPORTED,
2025-04,SCOPUS_57221704985,"MASHLAHATUL UMAMI, S.Hut., M.For.Ecosys.Sc.",FP,FP,57221704985,2,17,1,,,IMPORTED,
2025-05,SCOPUS_57221704985,"MASHLAHATUL UMAMI, S.Hut., M.For.Ecosys.Sc.",FP,FP,57221704985,2,17,1,0,0,IMPORTED,
